,Year,Code,Entity,hSpendPerCap,pop,pocketHExp,lifeExp
2789,2009,SUR,Suriname,828.66175244,523000.0,13.00481878,70.209
2790,2009,SVK,Slovakia,2089.07460887,5401000.0,25.5518937,75.212
2791,2009,SVN,Slovenia,2536.87361752,2034000.0,11.91236628,79.087
2792,2009,SWE,Sweden,3740.80816178,9313000.0,16.10973069,81.339
2793,2009,SWZ,Eswatini,480.16953537,1057000.0,13.76742261,45.275
2794,2009,SYC,Seychelles,476.65269296,91000.0,5.72349594,72.781
2795,2009,SYR,Syria,177.48487328,21206000.0,54.0,72.938
2796,2009,TCD,Chad,56.04397874,11560000.0,54.64249524,50.346000000000004
2797,2009,TGO,Togo,78.03615089,6251000.0,39.02160732,56.818000000000005
2798,2009,THA,Thailand,472.375299838974,66867000.0,15.3693034604779,73.766
2799,2009,TJK,Tajikistan,116.95848062,7365000.0,67.78968027,68.36
2800,2009,TKM,Turkmenistan,169.44227377,5008000.0,38.189834499999996,66.355
2801,2009,TLS,Timor,66.11099353,1074000.0,13.99206092,66.796
2802,2009,TON,Tonga,215.9364221,104000.0,13.994494099999999,69.982
2803,2009,TTO,Trinidad and Tobago,1841.67213934,1321000.0,41.10633721,71.71
2804,2009,TUN,Tunisia,604.99583039,10526000.0,37.51941213,74.88
2805,2009,TUR,Turkey,887.12788359,71321000.0,14.0595051,74.074
2806,2009,TUV,Tuvalu,414.84181567,10000.0,0.99751623,64.167
2807,2009,TZA,Tanzania,76.53252555,43074000.0,18.06351469,57.666000000000004
2808,2009,UGA,Uganda,138.57578840000002,31411000.0,42.29952881,56.06
2809,2009,UKR,Ukraine,568.82628817,45971000.0,41.96473693,68.80199999999999
2810,2009,URY,Uruguay,1352.06782447,3350000.0,18.2549972,76.60300000000001
2811,2009,USA,United States,8022.99802458,306308000.0,12.02070776,78.49
2812,2009,UZB,Uzbekistan,246.33397741,28065000.0,55.03985062,69.435
2813,2009,VCT,Saint Vincent and the Grenadines,510.82869202,108000.0,15.59092931,71.71600000000001
2814,2009,VEN,Venezuela,960.63823097,28031000.0,51.31059022,73.116
2815,2009,VNM,Vietnam,244.99172212,87092000.0,50.2306196,74.745
2816,2009,VUT,Vanuatu,112.20538649,230000.0,7.26938637,68.97399999999999
2817,2009,WSM,Samoa,264.47259273,185000.0,8.71484146,71.41199999999999
2818,2009,YEM,Yemen,223.95531579,22516000.0,73.79131489,65.255
2819,2009,ZAF,South Africa,948.47225719,50477000.0,7.7032444,56.46
2820,2009,ZMB,Zambia,140.11813265,13215000.0,35.39558262,54.13
2821,2009,ZWE,Zimbabwe,76.94191982,12527000.0,45.99922277,48.449
2822,2010,AFG,Afghanistan,153.44620572,29186000.0,68.69883609,61.028
2823,2010,AGO,Angola,215.70576571,23356000.0,27.75425643,55.35
2824,2010,ALB,Albania,497.92833308,2948000.0,53.40752510000001,76.562
2825,2010,AND,Andorra,3325.19712837,84000.0,15.94008813,81.461
2826,2010,ARE,United Arab Emirates,2232.36489131,8550000.0,17.94558652,76.332
2827,2010,ARG,Argentina,1284.83146837,40896000.0,21.99958497,75.278
2828,2010,ARM,Armenia,290.90189878,2877000.0,55.87217495,73.331
2829,2010,ATG,Antigua and Barbuda,1134.21937089,88000.0,23.09668073,75.82300000000001
2830,2010,AUS,Australia,3857.73005222,22155000.0,18.58387503,81.944
2831,2010,AUT,Austria,4530.80687063,8410000.0,16.58055264,80.622
2832,2010,AZE,Azerbaijan,829.34077249,9032000.0,69.18461184,70.938
2833,2010,BDI,Burundi,61.32775752,8676000.0,26.26002658,57.228
2834,2010,BEL,Belgium,3906.65289211,10939000.0,17.92776152,80.072
2835,2010,BEN,Benin,79.34247826,9199000.0,38.88892466,59.318000000000005
2836,2010,BFA,Burkina Faso,99.9191233,15605000.0,32.9135478,57.096000000000004
2837,2010,BGD,Bangladesh,73.57809255,147575008.0,60.97312512,69.881
2838,2010,BGR,Bulgaria,1088.29716005,7425000.0,42.8835946,73.722
2839,2010,BHR,Bahrain,1434.09444061,1241000.0,17.62891613,76.057
2840,2010,BHS,Bahamas,1668.11044631,355000.0,28.85980312,72.14399999999999
2841,2010,BIH,Bosnia and Herzegovina,855.83636951,3705000.0,28.29815629,76.031
2842,2010,BLR,Belarus,854.34902421,9421000.0,19.84725037,70.806
2843,2010,BLZ,Belize,451.15031293,322000.0,23.64547143,72.057
2844,2010,BOL,Bolivia,293.43969019,10049000.0,27.89887376,68.007
2845,2010,BRA,Brazil,1167.12589057,195714000.0,27.31798658,73.619
2846,2010,BRB,Barbados,927.31658221,282000.0,28.19334292,78.36399999999999
2847,2010,BRN,Brunei,1926.5058702999997,389000.0,7.63047974,74.74
2848,2010,BTN,Bhutan,328.6341034,686000.0,11.48539009,68.384
2849,2010,BWA,Botswana,779.77471709,1987000.0,4.4386057,60.211000000000006
2850,2010,CAF,Central African Republic,33.67421824,4387000.0,44.58543019,47.312
2851,2010,CAN,Canada,4512.82442096,34148000.0,14.57521381,81.322
2852,2010,CHE,Switzerland,5394.70079141,7809000.0,26.37593516,82.26899999999999
2853,2010,CHL,Chile,1272.46246986,17063000.0,33.66343209,78.779
2854,2010,CHN,China,450.33823673,1368811008.0,35.29105288,74.40899999999999
2855,2010,CIV,Cote d'Ivoire,168.91862407,20533000.0,56.47706075,52.964
2856,2010,CMR,Cameroon,133.33019941,20341000.0,67.66474886,55.101000000000006
2857,2010,COD,Democratic Republic of Congo,23.62151268,64564000.0,37.10815864,56.909
2858,2010,COG,Congo,125.69650517,4274000.0,37.24161296,60.093
2859,2010,COL,Colombia,721.70375787,45223000.0,17.76488265,75.42399999999999
2860,2010,COM,Comoros,79.5724738,690000.0,35.98790177,61.861999999999995
2861,2010,CPV,Cape Verde,282.65049137,493000.0,26.01312481,71.062
2862,2010,CRI,Costa Rica,1197.81235066,4577000.0,24.02714885,78.76899999999999
2863,2010,CUB,Cuba,1852.1536817,11226000.0,4.81106469,78.33800000000001
2864,2010,CYP,Cyprus,2270.02064689,1113000.0,45.36701124,79.43
2865,2010,CZE,Czechia,1929.9186415,10537000.0,14.86045211,77.61
2866,2010,DEU,Germany,4455.61967469,80827000.0,13.75453415,80.124
2867,2010,DJI,Djibouti,231.78790001,840000.0,41.42870297,60.062
2868,2010,DMA,Dominica,581.42082934,71000.0,26.27081073,74.262
2869,2010,DNK,Denmark,4544.76453372,5555000.0,13.19381069,79.416
2870,2010,DOM,Dominican Republic,446.10696774,9695000.0,33.24376297,72.046
2871,2010,DZA,Algeria,644.2558832999999,35977000.0,28.88244202,74.938
2872,2010,ECU,Ecuador,540.82320613,15011000.0,47.46501325,75.089
2873,2010,EGY,Egypt,474.81048105,82761000.0,58.37960397,70.34899999999999
2874,2010,ERI,Eritrea,42.10113652,3170000.0,56.02705854,62.193000000000005
2875,2010,ESP,Spain,2996.24343748,46931000.0,20.23728999,81.9
2876,2010,EST,Estonia,1300.06840081,1332000.0,18.56931869,75.311
2877,2010,ETH,Ethiopia,72.30531157,87640000.0,33.69938129,61.626999999999995
2878,2010,FIN,Finland,3316.64056492,5366000.0,19.31358697,80.137
2879,2010,FJI,Fiji,294.21371269,860000.0,19.65788171,66.655
2880,2010,FRA,France,4039.00624517,62880000.0,7.45241265,81.508
2881,2010,FSM,Micronesia (country),452.02576051,103000.0,8.60187374,66.471
2882,2010,GAB,Gabon,538.24044945,1624000.0,18.38930102,61.4
2883,2010,GBR,United Kingdom,3268.85758906,63460000.0,9.613628,80.352
2884,2010,GEO,Georgia,612.69712539,4099000.0,69.11270983,71.46
2885,2010,GHA,Ghana,161.18140405,24780000.0,18.44279866,61.03
2886,2010,GIN,Guinea,52.15954757,10192000.0,49.03405113,56.861000000000004
2887,2010,GMB,Gambia,93.24221061,1793000.0,20.94051996,59.637
2888,2010,GNB,Guinea-Bissau,87.1559848,1523000.0,42.44054548,54.628
2889,2010,GNQ,Equatorial Guinea,1237.30323034,944000.0,17.63448746,55.622
2890,2010,GRC,Greece,2645.40176711,10888000.0,29.36366091,80.542
2891,2010,GRD,Grenada,701.66096639,106000.0,49.94848422,72.867
2892,2010,GTM,Guatemala,433.67265898,14630000.0,54.60699936,71.48100000000001
2893,2010,GUY,Guyana,205.10362386,749000.0,29.96087296,68.059
2894,2010,HND,Honduras,359.09248949,8317000.0,47.23775465,73.317
2895,2010,HRV,Croatia,1606.62998462,4328000.0,13.75707378,76.797
2896,2010,HTI,Haiti,119.1245983,9949000.0,33.51938467,60.511
2897,2010,HUN,Hungary,1690.34508385,9927000.0,26.42915829,74.488
2898,2010,IDN,Indonesia,227.31310597,241834000.0,47.20577732,69.205
2899,2010,IND,India,186.71595995,1234280960.0,63.37101772,66.693
2900,2010,IRL,Ireland,3795.75328145,4554000.0,18.22269836,80.182
2901,2010,IRN,Iran,1335.15092184,73763000.0,57.73715889,73.905
2902,2010,IRQ,Iraq,391.48417883,29742000.0,26.10198625,68.567
2903,2010,ISL,Iceland,3421.63945,320000.0,18.21138288,81.801
2904,2010,ISR,Israel,2116.06877744,7346000.0,24.38644565,81.46300000000001
2905,2010,ITA,Italy,3275.0558989,59325000.0,19.51737133,81.958
2906,2010,JAM,Jamaica,426.41210452,2810000.0,30.90001149,74.038
2907,2010,JOR,Jordan,861.11594911,7262000.0,21.79311333,73.428
2908,2010,JPN,Japan,3232.15335908,128542000.0,14.44772203,82.971
2909,2010,KAZ,Kazakhstan,849.49397234,16252000.0,42.33849789,67.378
2910,2010,KEN,Kenya,98.83523898,42031000.0,50.17089398,60.958999999999996
2911,2010,KGZ,Kyrgyzstan,181.43822254,5422000.0,38.66208142,68.84899999999999
2912,2010,KHM,Cambodia,146.5850061,14312000.0,60.27119108,66.56
2913,2010,KIR,Kiribati,169.71112661,103000.0,0.09385905,65.76899999999999
2914,2010,KNA,Saint Kitts and Nevis,1103.53962857,49000.0,49.10066048,74.305
2915,2010,KOR,South Korea,2069.90160198,49546000.0,33.92340949,80.432
2916,2010,KWT,Kuwait,1992.46907837,2992000.0,13.94975857,74.358
2917,2010,LAO,Laos,102.16939814,6249000.0,41.82309492,64.306
2918,2010,LBN,Lebanon,1146.90697821,4953000.0,45.59845533,78.36
2919,2010,LBR,Liberia,80.05559984,3891000.0,27.0437988,59.6
2920,2010,LBY,Libya,942.53845619,6198000.0,30.0,72.044
2921,2010,LCA,Saint Lucia,834.1127365,174000.0,49.4808102,74.852
2922,2010,LKA,Sri Lanka,260.35071632,20262000.0,44.82525138,75.439
2923,2010,LSO,Lesotho,237.78843002,1996000.0,17.71433565,45.1
2924,2010,LTU,Lithuania,1387.5335155,3124000.0,26.82619997,72.82600000000001
2925,2010,LUX,Luxembourg,6519.8471181,508000.0,9.57549456,80.352
2926,2010,LVA,Latvia,804.87949766,2119000.0,35.11035532,72.83800000000001
2927,2010,MAR,Morocco,277.95652767,32343000.0,57.16218339,74.382
2928,2010,MCO,Monaco,5313.61855412,36000.0,7.0,84.20700000000001
2929,2010,MDA,Moldova,464.40371233,4086000.0,44.24870466,69.616
2930,2010,MDG,Madagascar,66.26698187,21152000.0,39.92126228,63.388000000000005
2931,2010,MDV,Maldives,888.16263539,366000.0,26.60384787,75.905
2932,2010,MEX,Mexico,974.8553199999999,114093000.0,47.49568762,75.065
2933,2010,MHL,Marshall Islands,597.12403708,56000.0,12.7406868,71.403
2934,2010,MKD,North Macedonia,797.47043657,2071000.0,37.1770842,74.66199999999999
2935,2010,MLI,Mali,95.47477221,15049000.0,54.64561106,55.251000000000005
2936,2010,MLT,Malta,2372.9357941,414000.0,32.85496726,80.868
2937,2010,MMR,Myanmar,63.37888105,50601000.0,76.60542965,63.525
2938,2010,MNE,Montenegro,916.8979995999999,624000.0,39.53084558,75.15100000000001
2939,2010,MNG,Mongolia,354.74307051,2720000.0,40.49680274,67.38
2940,2010,MOZ,Mozambique,48.28691073,23532000.0,7.70204915,52.31
2941,2010,MRT,Mauritania,106.54060157,3494000.0,49.30369392,62.527
2942,2010,MUS,Mauritius,809.35645916,1248000.0,46.66543297,73.46
2943,2010,MWI,Malawi,73.76398658,14540000.0,10.15529898,55.56399999999999
2944,2010,MYS,Malaysia,801.95280727,28208000.0,32.79707574,74.493
2945,2010,NAM,Namibia,647.79411173,2119000.0,7.48411395,56.665
2946,2010,NER,Niger,51.15060785,16464000.0,59.73227914,57.333
2947,2010,NGA,Nigeria,174.19214229,158503008.0,70.62496169,50.896
2948,2010,NIC,Nicaragua,259.37997873,5824000.0,31.55338019,72.428
2949,2010,NLD,Netherlands,4698.8571436,16683000.0,5.27192591,80.797
2950,2010,NOR,Norway,5474.76868541,4886000.0,14.48504568,81.156
2951,2010,NPL,Nepal,125.82630682,27013000.0,44.51830513,67.611
2952,2010,NRU,Nauru,618.66513684,10000.0,2.67318759,58.852
2953,2010,NZL,New Zealand,3477.4801828,4370000.0,10.96560142,80.86
2954,2010,OMN,Oman,1259.11929448,3041000.0,10.40728749,75.682
2956,2010,PAK,Pakistan,126.96856971,179424992.0,60.60552672,65.264
2957,2010,PAN,Panama,1195.17525037,3643000.0,24.90527735,76.792
2958,2010,PER,Peru,486.96081782,29028000.0,37.1224895,74.41
2959,2010,PHL,Philippines,241.62500709,93967000.0,54.07833465,69.82300000000001
2960,2010,PLW,Palau,1349.86731786,18000.0,15.95141833,71.406
2961,2010,PNG,Papua New Guinea,88.63928143,7311000.0,13.28196323,62.028999999999996
2962,2010,POL,Poland,1437.48700767,38330000.0,22.11461352,76.33
2963,2010,PRT,Portugal,2810.05633839,10596000.0,23.30488083,79.995
2964,2010,PRY,Paraguay,650.0486716,6248000.0,57.72362485,72.653
2965,2010,QAT,Qatar,2582.98130987,1856000.0,16.01091176,79.108
2966,2010,ROU,Romania,964.16290814,20472000.0,19.21169927,74.066
2967,2010,RUS,Russia,1397.17724837,143479008.0,43.30368319,68.715
2968,2010,RWA,Rwanda,102.96267088,10039000.0,28.08543181,63.433
2969,2010,SAU,Saudi Arabia,1514.26261089,27421000.0,19.83698433,73.917
2970,2010,SDN,Sudan,265.75222839,34545000.0,63.35302039,62.763999999999996
2971,2010,SEN,Senegal,98.73971716,12678000.0,37.73448033,64.28399999999999
2972,2010,SGP,Singapore,2791.80005088,5131000.0,61.12958489999999,81.833
2973,2010,SLB,Solomon Islands,130.84544078,528000.0,3.37820104,70.67399999999999
2974,2010,SLE,Sierra Leone,135.64290264,6416000.0,65.88270389,49.382
2975,2010,SLV,El Salvador,504.73569543,6184000.0,33.60515765,71.21
2976,2010,SMR,San Marino,3300.65903947,31000.0,6.68640481,83.257
2977,2010,SRB,Serbia,1193.02882271,8991000.0,36.43167795,74.101
2978,2010,STP,Sao Tome and Principe,158.46051369999998,180000.0,29.61531347,67.43
2979,2010,SUR,Suriname,825.45817544,529000.0,13.44394901,70.465
2980,2010,SVK,Slovakia,2038.95335142,5404000.0,21.66366472,75.493
2981,2010,SVN,Slovenia,2452.00748526,2043000.0,12.23411459,79.421
2982,2010,SWE,Sweden,3761.53364216,9390000.0,16.01370786,81.514
2983,2010,SWZ,Eswatini,486.44730861,1065000.0,12.67538836,46.601000000000006
2984,2010,SYC,Seychelles,691.55598399,91000.0,4.0872440999999995,72.892
2985,2010,SYR,Syria,171.90409515,21363000.0,54.0,72.108
2986,2010,TCD,Chad,55.57835729,11952000.0,51.35157166,50.89
2987,2010,TGO,Togo,64.66000467,6422000.0,47.72456312,57.468
2988,2010,THA,Thailand,476.432176532229,67195000.0,14.1909544490464,74.184
2989,2010,TJK,Tajikistan,125.69286716,7527000.0,66.84527796,68.736
2990,2010,TKM,Turkmenistan,195.32007296,5087000.0,38.42521362,66.657
2991,2010,TLS,Timor,73.11237918,1094000.0,11.31767783,67.186
2992,2010,TON,Tonga,222.9020415,104000.0,13.27309463,70.059
2993,2010,TTO,Trinidad and Tobago,1518.35837062,1328000.0,34.8561137,71.946
2994,2010,TUN,Tunisia,656.10649641,10635000.0,35.890900200000004,75.041
2995,2010,TUR,Turkey,904.09447184,72327000.0,16.31375855,74.507
2996,2010,TUV,Tuvalu,533.50784392,11000.0,0.74149564,64.551
2997,2010,TZA,Tanzania,106.39436129999999,44347000.0,31.90858866,58.583999999999996
2998,2010,UGA,Uganda,175.31182892,32428000.0,32.51570369,57.099
2999,2010,UKR,Ukraine,602.98750955,45792000.0,40.50427734,69.361
3000,2010,URY,Uruguay,1444.10049021,3359000.0,17.70545828,76.75
3001,2010,USA,United States,8269.36518147,309011008.0,11.7607211,78.652
3002,2010,UZB,Uzbekistan,225.62657299,28516000.0,45.62872233,69.672
3003,2010,VCT,Saint Vincent and the Grenadines,458.26722597,108000.0,18.04783429,71.77600000000001
3004,2010,VEN,Venezuela,817.36723536,28440000.0,52.63920529,73.134
3005,2010,VNM,Vietnam,275.0817577,87968000.0,44.83671763,74.837
3006,2010,VUT,Vanuatu,136.09412369999998,236000.0,6.361504900000001,69.123
3007,2010,WSM,Samoa,302.10628406,186000.0,7.89630811,71.663
3008,2010,YEM,Yemen,221.66911698,23155000.0,73.84344507,65.54899999999999
3009,2010,ZAF,South Africa,990.90969331,51217000.0,7.34803911,57.669
3010,2010,ZMB,Zambia,141.51183106,13606000.0,32.26956233,55.655
3011,2010,ZWE,Zimbabwe,73.12211924,12698000.0,39.35047932,50.64
3012,2011,AFG,Afghanistan,141.0557326,30117000.0,73.25510519,61.553000000000004
3013,2011,AGO,Angola,220.50028242,24221000.0,24.99214943,56.33
3014,2011,ALB,Albania,554.48411738,2929000.0,49.98561064,76.914
3015,2011,AND,Andorra,2788.29280693,84000.0,19.23975305,81.837
3016,2011,ARE,United Arab Emirates,2130.25105592,8947000.0,16.88466948,76.521
3017,2011,ARG,Argentina,1227.33751709,41320000.0,23.02734772,75.439
3018,2011,ARM,Armenia,252.65042296,2877000.0,47.04559015,73.572
3019,2011,ATG,Antigua and Barbuda,1129.02372817,89000.0,23.01484085,75.956
3020,2011,AUS,Australia,4085.86302316,22538000.0,17.93827565,82.119
3021,2011,AUT,Austria,4676.91087143,8454000.0,16.6803314,80.77600000000001
3022,2011,AZE,Azerbaijan,784.52161049,9146000.0,69.8291745,71.234
3023,2011,BDI,Burundi,61.53007119,8958000.0,25.795661499999998,57.925
3024,2011,BEL,Belgium,4166.2792242,11014000.0,18.72909433,80.26100000000001
3025,2011,BEN,Benin,88.22889863,9461000.0,35.8770727,59.59
3026,2011,BFA,Burkina Faso,76.01352537,16082000.0,42.77117802,57.761
3027,2011,BGD,Bangladesh,81.40056421,149272992.0,61.32016082,70.256
3028,2011,BGR,Bulgaria,1070.93941677,7379000.0,43.91307422,73.932
3029,2011,BHR,Bahrain,1349.78414613,1278000.0,18.03436669,76.2
3030,2011,BHS,Bahamas,1730.19482832,360000.0,28.700698600000003,72.263
3031,2011,BIH,Bosnia and Herzegovina,915.10512264,3661000.0,27.81357051,76.219
3032,2011,BLR,Belarus,816.23004532,9415000.0,26.64299702,71.443
3033,2011,BLZ,Belize,440.41475,330000.0,23.39533651,72.57
3034,2011,BOL,Bolivia,312.75688768,10213000.0,25.26578267,68.521
3035,2011,BRA,Brazil,1199.84524264,197515008.0,26.84527955,73.921
3036,2011,BRB,Barbados,1027.2454371,283000.0,30.85996403,78.456
3037,2011,BRN,Brunei,1645.46083089,394000.0,7.80417495,74.852
3038,2011,BTN,Bhutan,325.65149126,693000.0,11.78524819,68.84
3039,2011,BWA,Botswana,697.86718154,2015000.0,4.85364389,61.91
3040,2011,CAF,Central African Republic,33.35862772,4419000.0,45.87242061,47.95
3041,2011,CAN,Canada,4521.40897553,34539000.0,13.99800285,81.51
3042,2011,CHE,Switzerland,5818.74819265,7907000.0,26.40890663,82.45
3043,2011,CHL,Chile,1422.05591499,17234000.0,33.54147925,78.986
3044,2011,CHN,China,515.14030146,1376498048.0,34.77083754,74.708
3045,2011,CIV,Cote d'Ivoire,163.52480714,21029000.0,57.48400675,53.62
3046,2011,CMR,Cameroon,103.5778214,20906000.0,48.69851272,55.581
3047,2011,COD,Democratic Republic of Congo,21.81532551,66755000.0,38.82083109,57.427
3048,2011,COG,Congo,157.15350501,4395000.0,27.97135452,60.785
3049,2011,COL,Colombia,762.88529332,45663000.0,15.62838505,75.655
3050,2011,COM,Comoros,85.11685329999999,707000.0,48.87776607,62.24
3051,2011,CPV,Cape Verde,282.69590033,499000.0,24.2485888,71.243
3052,2011,CRI,Costa Rica,1271.84101337,4633000.0,24.126044699999998,78.919
3053,2011,CUB,Cuba,2005.44067689,11237000.0,4.96284619,78.4
3054,2011,CYP,Cyprus,2313.10418684,1125000.0,44.84164266,79.62100000000001
3055,2011,CZE,Czechia,2041.37545556,10567000.0,14.74046199,77.843
3056,2011,DEU,Germany,4609.96443322,80856000.0,13.77954488,80.26100000000001
3057,2011,DJI,Djibouti,242.43072688,854000.0,42.04823392,60.667
3058,2011,DMA,Dominica,582.0352602999999,71000.0,26.50540454,74.111
3059,2011,DNK,Denmark,4608.18814286,5583000.0,12.818965400000002,79.704
3060,2011,DOM,Dominican Republic,479.92989722,9813000.0,28.62531797,72.28399999999999
3061,2011,DZA,Algeria,686.21865915,36661000.0,27.87165888,75.199
3062,2011,ECU,Ecuador,587.19588864,15244000.0,45.93847179,75.289
3063,2011,EGY,Egypt,507.54714318,84529000.0,56.66518485,70.543
3064,2011,ERI,Eritrea,43.19398287,3214000.0,54.00610364,62.732
3065,2011,ESP,Spain,3018.82756624,47084000.0,20.70824869,82.149
3066,2011,EST,Estonia,1356.0576790999999,1328000.0,17.55716512,75.893
3067,2011,ETH,Ethiopia,76.29493633,90140000.0,31.76335067,62.505
3068,2011,FIN,Finland,3486.13666951,5390000.0,18.81207016,80.365
3069,2011,FJI,Fiji,293.33712994,863000.0,21.99889918,66.759
3070,2011,FRA,France,4254.53310822,63222000.0,6.69237064,81.692
3071,2011,FSM,Micronesia (country),467.20599053,103000.0,8.64155138,66.646
3072,2011,GAB,Gabon,523.54050461,1685000.0,23.1680616,62.168
3073,2011,GBR,United Kingdom,3255.07344728,64022000.0,9.30195263,80.564
3074,2011,GEO,Georgia,633.75127965,4081000.0,64.88616462,71.773
3075,2011,GHA,Ghana,164.93482091,25388000.0,16.14622228,61.381
3076,2011,GIN,Guinea,56.00818896,10420000.0,51.20026369,57.387
3077,2011,GMB,Gambia,95.6477194,1848000.0,20.98459686,59.917
3078,2011,GNB,Guinea-Bissau,77.14711058,1563000.0,48.07397215,55.144
3079,2011,GNQ,Equatorial Guinea,1103.40323668,987000.0,17.93803698,55.945
3080,2011,GRC,Greece,2597.67446158,10829000.0,28.71237139,80.75399999999999
3081,2011,GRD,Grenada,712.37899531,107000.0,50.39783286,72.768
3082,2011,GTM,Guatemala,427.22915688,14949000.0,55.62326964,71.861
3083,2011,GUY,Guyana,413.0708153,752000.0,30.23609191,68.321
3084,2011,HND,Honduras,379.8822363,8481000.0,50.23784134,73.569
3085,2011,HRV,Croatia,1601.23714741,4313000.0,12.06291256,77.059
3086,2011,HTI,Haiti,162.71207697,10100000.0,25.62662547,60.879
3087,2011,HUN,Hungary,1769.74238545,9896000.0,27.3123175,74.795
3088,2011,IDN,Indonesia,240.66538403,245116000.0,47.39490062,69.542
3089,2011,IND,India,202.95182006,1250288000.0,64.43436149,67.13
3090,2011,IRL,Ireland,3725.79464194,4591000.0,17.65387069,80.382
3091,2011,IRN,Iran,1242.80241531,74635000.0,55.58118073,74.352
3092,2011,IRQ,Iraq,371.60151551,30725000.0,24.9284745,68.848
3093,2011,ISL,Iceland,3429.09325548,323000.0,17.97514811,81.95100000000001
3094,2011,ISR,Israel,2231.8163882,7487000.0,24.52020184,81.653
3095,2011,ITA,Italy,3330.70801916,59589000.0,20.96326412,82.12799999999999
3096,2011,JAM,Jamaica,433.74205157,2826000.0,32.90817113,74.012
3097,2011,JOR,Jordan,865.8204400000001,7663000.0,20.76146822,73.581
3098,2011,JPN,Japan,3456.72990538,128499000.0,13.96254155,83.118
3099,2011,KAZ,Kazakhstan,842.47592164,16491000.0,43.45536347,68.047
3100,2011,KEN,Kenya,137.20624298,43178000.0,38.92300608,61.851000000000006
3101,2011,KGZ,Kyrgyzstan,179.21080198,5518000.0,34.49256736,69.376
3102,2011,KHM,Cambodia,149.42168973,14541000.0,61.21022082,67.043
3103,2011,KIR,Kiribati,172.93854127,105000.0,0.09791903,66.072
3104,2011,KNA,Saint Kitts and Nevis,1209.86355738,49000.0,54.50030261,74.568
3105,2011,KOR,South Korea,2140.43476465,49786000.0,34.40048125,80.79
3106,2011,KWT,Kuwait,1996.64405008,3168000.0,12.48933002,74.55
3107,2011,LAO,Laos,90.49198615,6348000.0,51.7716188,64.797
3108,2011,LBN,Lebanon,1117.3512263,5202000.0,45.95209588,78.507
3109,2011,LBR,Liberia,81.88426596,4017000.0,29.15849379,60.146
3110,2011,LBY,Libya,617.81283025,6247000.0,36.68772542,71.956
3111,2011,LCA,Saint Lucia,798.93501452,176000.0,56.1904639,74.993
3112,2011,LKA,Sri Lanka,273.42859267,20398000.0,48.06365344,75.61399999999999
3113,2011,LSO,Lesotho,270.82841561,2004000.0,15.81312048,46.207
3114,2011,LTU,Lithuania,1532.11929898,3083000.0,27.01574913,73.256
3115,2011,LUX,Luxembourg,6701.88912235,519000.0,10.5504164,80.664
3116,2011,LVA,Latvia,830.86210765,2094000.0,32.09536125,73.32300000000001
3117,2011,MAR,Morocco,401.83396507,32782000.0,57.54038382,74.696
3118,2011,MCO,Monaco,5604.51436575,36000.0,7.0,84.462
3119,2011,MDA,Moldova,443.41174053,4079000.0,40.44297793,70.119
3120,2011,MDG,Madagascar,58.09751877,21744000.0,34.87034637,63.836000000000006
3121,2011,MDV,Maldives,1009.7572176000001,380000.0,25.21694392,76.293
3122,2011,MEX,Mexico,995.90824513,115695000.0,45.04799893,75.01100000000001
3123,2011,MHL,Marshall Islands,603.02842597,57000.0,12.76570173,71.686
3124,2011,MKD,North Macedonia,769.61984951,2072000.0,35.367756400000005,74.846
3125,2011,MLI,Mali,102.39318512,15515000.0,50.12566157,55.701
3126,2011,MLT,Malta,2798.53855455,418000.0,30.16812225,81.094
3127,2011,MMR,Myanmar,66.15978923,50991000.0,78.79180915,63.983000000000004
3128,2011,MNE,Montenegro,970.63412665,625000.0,39.54235572,75.505
3129,2011,MNG,Mongolia,395.96184958,2770000.0,38.58542519,67.818
3130,2011,MOZ,Mozambique,59.64158805,24188000.0,6.56319708,53.043
3131,2011,MRT,Mauritania,96.85331914,3599000.0,47.52335158,62.799
3132,2011,MUS,Mauritius,812.53494416,1251000.0,46.57440645,73.718
3133,2011,MWI,Malawi,88.54359649999999,14962000.0,8.18263255,57.161
3134,2011,MYS,Malaysia,825.50830671,28651000.0,35.07536424,74.683
3135,2011,NAM,Namibia,757.4827190000001,2157000.0,7.06820165,58.085
3136,2011,NER,Niger,53.78403964,17115000.0,57.61205685,58.081
3137,2011,NGA,Nigeria,192.85273424,162804992.0,65.78161744,51.346000000000004
3138,2011,NIC,Nicaragua,270.0435,5903000.0,32.66573316,72.692
3139,2011,NLD,Netherlands,4894.53625046,16738000.0,5.41759242,81.015
3140,2011,NOR,Norway,5769.86060032,4948000.0,14.63610666,81.345
3141,2011,NPL,Nepal,137.41876062,27041000.0,41.38282245,68.028
3142,2011,NRU,Nauru,629.22258053,10000.0,1.97618629,59.126000000000005
3143,2011,NZL,New Zealand,3621.65301572,4419000.0,10.86572216,81.05199999999999
3144,2011,OMN,Oman,1083.5550605,3251000.0,10.83927466,75.916
3146,2011,PAK,Pakistan,130.0113031,183340000.0,61.48669745,65.562
3147,2011,PAN,Panama,1238.56300571,3706000.0,26.97756096,76.98899999999999
3148,2011,PER,Peru,511.36681767,29264000.0,37.19596077,74.697
3149,2011,PHL,Philippines,246.84718569999998,95570000.0,57.74220994,69.984
3150,2011,PLW,Palau,1306.43791396,18000.0,16.7131555,71.695
